0.0000000000000568
0.000000000000114
0.000000000000227
0.000000000000455
0.000000000000909
0.00000000000182
0.00000000000364
0.00000000000728
0.0000000000146
0.0000000000291
0.0000000000582
0.000000000116
0.000000000233
0.000000000466
0.000000000931
0.00000000186
0.00000000373
0.00000000745
0.0000000149
0.0000000298
0.0000000596
0.000000119
0.000000238
0.000000477
0.000000954
0.00000191
0.00000381
0.00000763
0.0000153
0.0000305
0.000061
0.000122
0.000244
0.000488
0.000977
0.001953
0.003906
0.007813
0.015625
0.03125
0.0625
0.125
0.25
0.5
1
2
4
8
16
32
64
128
256
512
1024
